id,book,chapter,level,type,question_text,explanation,notes
084f1a43-0d4a-4f47-a707-5d129dbbc1c4,usool,📖 الكتاب,medium,mc,"الشهادة ""محمد رسول الله"" تقتضي:","«طاعته فيما أمر وتصديقه فيما أخبر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
49500208-c784-41c5-a418-1802ec43e18b,usool,📖 الكتاب,easy,mc,"الصبر المطلوب في تعلّم العلم ثلاثة أنواع، منها:","«الصبر على طاعة الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
7396f144-0193-45ed-b5a9-af556c24f631,usool,📖 الكتاب,medium,mc,"المراتب الأربع التي يجب تعلمها هي:","«العلم والعمل والدعوة والصبر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
f9f15cec-cedd-45bc-a105-e7ce7f6ca806,usool,📖 الكتاب,medium,mc,"الهجرة في دين الإسلام هي الانتقال:","«من بلد الشرك إلى بلد الإسلام» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
368eaefe-d8db-42f8-8490-b4a239b1187c,usool,📖 الكتاب,hard,mc,"الهجرة من بلد الشرك إلى بلد الإسلام:","«فريضة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
33ffca65-ef4b-479b-a908-fa1a61f140a7,usool,📖 الكتاب,hard,mc,"ركن الإحسان أن تعبد الله كأنك:","«تراه» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
fd3b3748-4d5e-45a8-98fa-874252ec0136,usool,📖 الكتاب,hard,mc,"ركنا ""لا إله إلا الله"" هما:","«النفي والإثبات» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
291b441a-fc15-4d1c-b359-25c129fd1a64,usool,📖 الكتاب,easy,mc,"صبر العبد ثلاثة أنواع: على الطاعة، وعن المعصية، و:","«على أقدار الله المؤلمة» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
45b11c1a-6569-4653-85ee-fc3397d5dce7,usool,📖 الكتاب,easy,mc,"لماذا سميت بالأصول الثلاثة؟","لأنها تتحدث عن الأمور الثلاثة التي يسأل عنها الإنسان في قبره.",""
07d01f29-b988-4574-8ca1-9cedad8ca864,usool,📖 الكتاب,easy,mc,"ما الأسئلة الثلاثة في القبر؟","من ربك؟ وما دينك؟ ومن نبيك؟",""
03f2c78f-e53a-4053-a3ee-a1b9e666220d,usool,📖 الكتاب,hard,mc,"مدار قبول العمل على:","«الإخلاص والمتابعة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
6338b109-396a-450a-b982-6b8a23addb26,usool,📖 الكتاب,easy,mc,"مراتب الدين ثلاث هي:","«الإسلام والإيمان والإحسان» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
06fc0cee-2813-4e0e-a501-99fe3d43c1ba,usool,📖 الكتاب,hard,mc,"مراتب الدين ثلاث: الإسلام والإيمان و:","«الإحسان» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
75c3be96-2261-4505-8c3f-34a2b4881ff0,usool,📖 الكتاب,easy,mc,"مرتبة الإحسان أن تعبد الله:","«كأنك تراه» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
d4c2155a-db1c-4adc-aa8a-776f7991c93b,usool,📖 الكتاب,hard,mc,"مصارف الزكاة المذكورة في القرآن:","«ثمانية أصناف» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
45744265-d776-4a7b-8138-ea1a59c9f040,usool,📖 الكتاب,easy,mc,"معرفة الله تكون بمعرفة:","«آياته ومخلوقاته» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
a2aa5b8f-ab38-43ba-9757-335e4073c5af,usool,📖 الكتاب,easy,mc,"معرفة النبي ﷺ تشمل معرفة:","«اسمه ونسبه وما بُعث به» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
bfa74b2a-a0ca-41c0-90ff-eeccd0872cd9,usool,📖 الكتاب,hard,mc,"معنى ""إلا الله"":","«إثبات العبادة لله وحده» هو المعنى الصحيح المذكور في شرح الكتاب لهذه الكلمة/المصطلح.",""
6d7be3b8-0192-4899-a49d-1e6562155dd0,usool,📖 الكتاب,hard,mc,"معنى ""الحنيفية"" ملة إبراهيم:","«إفراد الله بالعبادة والإعراض عما سواه» هو المعنى الصحيح المذكور في شرح الكتاب لهذه الكلمة/المصطلح.",""
4c3e7acf-29b9-4030-859e-b29dc84fd9f8,usool,📖 الكتاب,hard,mc,"معنى ""لا إله"" في كلمة التوحيد:","«نفي جميع ما يُعبد من دون الله» هو المعنى الصحيح المذكور في شرح الكتاب لهذه الكلمة/المصطلح.",""
28c25817-27e3-428f-a6ff-c2042cacc42e,usool,📖 الكتاب,hard,mc,"من أركان الإيمان:؟","«الإيمان بالقدر خيره وشره» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
38050b3a-babc-450a-8904-aa43288de9b8,usool,📚 العلم,medium,tf,"العلم قبل العمل واجب.","بدأ الله بالعلم قبل القول والعمل.",""
16ecb0b3-3e5e-4823-ac0f-7440174c37e1,usool,📚 العلم,easy,mc,"ما الدليل على أن العلم قبل العمل؟","بدأ بالعلم قبل القول والعمل.",""
c68b2f57-38b0-4671-ad6d-c546eeea2945,usool,📚 المسائل الأربع,easy,mc,"ما المسائل الأربع التي يجب تعلمها؟","العلم، والعمل به، والدعوة إليه، والصبر على الأذى فيه.",""
c055e3dc-5298-4f90-9f5a-4994fc90fe94,usool,🕌 الإسلام,medium,mc,"أركان الإسلام الخمسة هي:","بني الإسلام على خمس.",""
ba9248fa-89c6-4afc-bc87-75de3d59fe13,usool,🕌 الإسلام,medium,mc,"ما تعريف الإسلام؟","الإسلام: الاستسلام لله بالتوحيد والانقياد له بالطاعة.",""
79265c77-c40b-45ad-a367-5a5b6b88e4ef,usool,🕌 الرب,easy,mc,"إذا قيل لك: من ربك؟ فماذا تقول؟","ربي الله الذي رباني بنعمه وهو معبودي.",""
5556e086-7f16-4278-9896-2e6a809ae5d4,usool,🕌 الرب,medium,tf,"الرب هو الخالق لهذه الأشياء وهو المستحق للعبادة.","قال ابن كثير: الخالق لهذه الأشياء هو المستحق للعبادة.",""
cae566ed-4e67-442d-a8bd-df8c76928ebd,usool,🕌 الرب,easy,mc,"بماذا تعرف ربك؟","تعرف ربك بآياته ومخلوقاته.",""
085b6169-6a01-4998-b190-d30a3296ae00,usool,🕌 الرب,medium,tf,"تعرف ربك بآياته ومخلوقاته.","الليل والنهار والشمس والقمر من آياته.",""
e51e1871-5d53-4f6d-81b1-4a34343497af,usool,🕌 الرب,medium,mc,"ما معنى (العالم)؟","كل ما سوى الله عالم.",""
83b23ea8-83d5-49a4-b927-a67372fbc35a,usool,🙏 العبادة,hard,tf,"الخوف والرجاء والتوكل عبادات قلبية.","وهي من أنواع العبادة التي أمر الله بها.",""
4116d4b3-fd57-4fc9-a4de-0b12024fef7e,usool,🙏 العبادة,medium,mc,"الدعاء نوعان:","دعاء المسألة: طلب الحاجات، ودعاء العبادة: الصلاة والصيام.",""
736116de-b4ed-4a86-88b9-864dc9d070d2,usool,🙏 العبادة,medium,mc,"دليل التوكل على الله:","قوله: (وعلى الله فتوكلوا إن كنتم مؤمنين).",""
44c0fa04-4e25-40dc-8b0e-9a4ea3ff9291,usool,🙏 العبادة,medium,mc,"دليل الخوف من الله:","قوله تعالى: (فلا تخافوهم وخافوني إن كنتم مؤمنين).",""
06ded618-669a-40ce-8574-4da46b041242,usool,🙏 العبادة,hard,mc,"دليل الذبح لله (النسك):","قوله: (فصل لربك وانحر).",""
5160169e-5368-44b1-81b7-cf4074a86523,usool,🙏 العبادة,hard,mc,"دليل النذر لله:","قوله: (يوفون بالنذر).",""
51b3515c-278d-4df5-a4fb-a7b71c920153,usool,🙏 العبادة,medium,mc,"ما هي العبادة؟","العبادة: اسم جامع لكل ما يحبه الله ويرضاه.",""
68277684-9448-4d6e-816c-9ea1d9f4eb91,usool,🙏 العبادة,medium,mc,"من أنواع العبادة:","الخوف والرجاء والتوكل والرغبة والرهبة والخشوع كلها عبادات.",""
9f8799c0-1350-4ea9-ab20-8e85fc579416,usool,🙏 العبادة,medium,mc,"هل يرضى الله أن يُشرك معه أحد في عبادته؟","لا يرضى الله أن يشرك معه أحد.",""
119d35bc-1357-43b6-a136-0700351ecf99,usool,🙏 العبادة,hard,tf,"يجوز النذر لغير الله إذا كان للصالحين.","النذر عبادة لا تصرف إلا لله.",""
